"record_type","level_id","level_title","production","source_path","source_sha256","challenge_id","active","active_authored","anchor_id","linked_rune_ids","linked_object_id","linked_object_label","challenge_character_id","challenge_metadata_json","linked_runes_json","linked_object_json","slot_index","slot_id","slot_metadata_json","variant_label","variant_id","domain","school_band","family","presentation","answer_mode","prompt","visual_json","choices_json","answer","answer_json","hint_minnie","hint_moose","explanation","analysis_category","table_target","table_evidence","raw_variant_json"
"authored_variant","LVL-0007","Het Tropische Eiland","true","Levels/LVL-0007/level.js","60e31542f326b6f04e96d08c7c5483b18c2675d8f4cfc23f66031ba3c714012c","islandMap","true","omitted","islandMap","islandMap","islandMap","Eilandkaart","captain-nemo","{""id"":""islandMap"",""anchorId"":""islandMap"",""challengeCharacterId"":""captain-nemo""}","[{""id"":""islandMap"",""objectId"":""islandMap"",""name"":""Eilandkaart"",""shortName"":""Kaart"",""defaultAction"":""activate"",""intro"":""De kaart toont de route naar palmen."",""prompt"":""Tel de stappen naar het eiland."",""solved"":""Sterk! De eilandroute is vrij."",""challengeId"":""islandMap""}]","{""id"":""islandMap"",""type"":""rune"",""center"":{""x"":1377,""y"":296},""radius"":88,""approachNode"":""map-approach"",""label"":""Eilandkaart""}","4","islandMap-slot-4","{""id"":""islandMap-slot-4""}","B","islandMap-4b","math","E5-intended","story_multiplication","story","multipleChoice","Op de eilandkaart staan 7 routes met elk 2 herkenningspunten. Hoeveel herkenningspunten zijn dat samen?","","[12,14,16,18]","14","14","Er zijn 7 gelijke groepjes. In elk groepje zitten er 2.","Verdubbel 7.","7 × 2 = 14.","multiplication","2","Second factor of explicit authored multiplication equation (counting convention; no target-table metadata)","{""id"":""islandMap-4b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_multiplication"",""presentation"":""story"",""answerMode"":""multipleChoice"",""prompt"":""Op de eilandkaart staan 7 routes met elk 2 herkenningspunten. Hoeveel herkenningspunten zijn dat samen?"",""answer"":14,""choices"":[12,14,16,18],""hintMinnie"":""Er zijn 7 gelijke groepjes. In elk groepje zitten er 2."",""hintMoose"":""Verdubbel 7."",""explanation"":""7 × 2 = 14.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","1","diamondSword-slot-1","{""id"":""diamondSword-slot-1""}","A","diamondSword-1a","math","E5-intended","bare_multiplication","bare","open","9 × 7 = ?","","","63","63","Denk aan de tafel van 7.","Reken 5 × 9 en 2 × 9.","9 × 7 = 63.","multiplication","7","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-1a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""9 × 7 = ?"",""answer"":63,""hintMinnie"":""Denk aan de tafel van 7."",""hintMoose"":""Reken 5 × 9 en 2 × 9."",""explanation"":""9 × 7 = 63.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","1","diamondSword-slot-1","{""id"":""diamondSword-slot-1""}","B","diamondSword-1b","math","E5-intended","bare_multiplication","bare","open","6 × 3 = ?","","","18","18","Denk aan de tafel van 3.","Reken eerst 2 × 6 en tel nog 6 erbij.","6 × 3 = 18.","multiplication","3","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-1b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""6 × 3 = ?"",""answer"":18,""hintMinnie"":""Denk aan de tafel van 3."",""hintMoose"":""Reken eerst 2 × 6 en tel nog 6 erbij."",""explanation"":""6 × 3 = 18.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","2","diamondSword-slot-2","{""id"":""diamondSword-slot-2""}","A","diamondSword-2a","math","E5-intended","bare_multiplication","bare","open","4 × 8 = ?","","","32","32","Denk aan de tafel van 8.","Reken 4 × 4 en verdubbel dat.","4 × 8 = 32.","multiplication","8","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-2a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""4 × 8 = ?"",""answer"":32,""hintMinnie"":""Denk aan de tafel van 8."",""hintMoose"":""Reken 4 × 4 en verdubbel dat."",""explanation"":""4 × 8 = 32.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","2","diamondSword-slot-2","{""id"":""diamondSword-slot-2""}","B","diamondSword-2b","math","E5-intended","bare_division","bare","multipleChoice","70 : 10 = ?","","[6,7,8,9]","7","7","Welke som uit de tafel van 10 helpt?","Omdat 10 × 7 = 70, is 70 : 10 = 7.","70 : 10 = 7.","division","10","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-2b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_division"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""70 : 10 = ?"",""answer"":7,""choices"":[6,7,8,9],""hintMinnie"":""Welke som uit de tafel van 10 helpt?"",""hintMoose"":""Omdat 10 × 7 = 70, is 70 : 10 = 7."",""explanation"":""70 : 10 = 7.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","3","diamondSword-slot-3","{""id"":""diamondSword-slot-3""}","A","diamondSword-3a","math","E5-intended","story_division","story","multipleChoice","Job verdeelt 35 diamantblokken eerlijk over 7 kisten. Hoeveel blokken gaan in iedere kist?","","[4,5,6,7]","5","5","Verdeel 35 eerlijk over 7 gelijke groepen.","Zoek in de tafel van 7 welk getal uitkomt op 35.","35 : 7 = 5.","division","7","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-3a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_division"",""presentation"":""story"",""answerMode"":""multipleChoice"",""prompt"":""Job verdeelt 35 diamantblokken eerlijk over 7 kisten. Hoeveel blokken gaan in iedere kist?"",""answer"":5,""choices"":[4,5,6,7],""hintMinnie"":""Verdeel 35 eerlijk over 7 gelijke groepen."",""hintMoose"":""Zoek in de tafel van 7 welk getal uitkomt op 35."",""explanation"":""35 : 7 = 5.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","3","diamondSword-slot-3","{""id"":""diamondSword-slot-3""}","B","diamondSword-3b","math","E5-intended","story_division","story","open","Job verdeelt 30 diamantblokken eerlijk over 6 kisten. Hoeveel blokken gaan in iedere kist?","","","5","5","Verdeel 30 eerlijk over 6 gelijke groepen.","Zoek in de tafel van 6 welk getal uitkomt op 30.","30 : 6 = 5.","division","6","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-3b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_division"",""presentation"":""story"",""answerMode"":""open"",""prompt"":""Job verdeelt 30 diamantblokken eerlijk over 6 kisten. Hoeveel blokken gaan in iedere kist?"",""answer"":5,""hintMinnie"":""Verdeel 30 eerlijk over 6 gelijke groepen."",""hintMoose"":""Zoek in de tafel van 6 welk getal uitkomt op 30."",""explanation"":""30 : 6 = 5.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","4","diamondSword-slot-4","{""id"":""diamondSword-slot-4""}","A","diamondSword-4a","math","E5-intended","bare_multiplication","bare","open","3 × 3 = ?","","","9","9","Denk aan de tafel van 3.","Reken eerst 2 × 3 en tel nog 3 erbij.","3 × 3 = 9.","multiplication","3","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-4a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""3 × 3 = ?"",""answer"":9,""hintMinnie"":""Denk aan de tafel van 3."",""hintMoose"":""Reken eerst 2 × 3 en tel nog 3 erbij."",""explanation"":""3 × 3 = 9.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","diamondSword","true","omitted","diamondSword","diamondSword","diamondSword","Diamantzwaard","dutchtuber-job","{""id"":""diamondSword"",""anchorId"":""diamondSword"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""diamondSword"",""objectId"":""diamondSword"",""name"":""Diamantzwaard"",""shortName"":""Zwaard"",""defaultAction"":""activate"",""intro"":""Het zwaard trilt in zijn lijst."",""prompt"":""Tel de diamantblokken."",""solved"":""Mooi! Het zwaard geeft blauw licht."",""challengeId"":""diamondSword""}]","{""id"":""diamondSword"",""type"":""rune"",""center"":{""x"":622,""y"":203},""radius"":70,""approachNode"":""sword-approach"",""label"":""Diamantzwaard""}","4","diamondSword-slot-4","{""id"":""diamondSword-slot-4""}","B","diamondSword-4b","math","E5-intended","bare_multiplication","bare","multipleChoice","8 × 7 = ?","","[49,56,63,70]","56","56","Denk aan de tafel van 7.","Reken 5 × 8 en 2 × 8.","8 × 7 = 56.","multiplication","7","Explicit table named in authored hint; agrees with equation operand","{""id"":""diamondSword-4b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""8 × 7 = ?"",""answer"":56,""choices"":[49,56,63,70],""hintMinnie"":""Denk aan de tafel van 7."",""hintMoose"":""Reken 5 × 8 en 2 × 8."",""explanation"":""8 × 7 = 56.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","1","creeperMask-slot-1","{""id"":""creeperMask-slot-1""}","A","creeperMask-1a","math","E5-intended","bare_division","bare","multipleChoice","27 : 9 = ?","","[2,3,4,5]","3","3","Welke som uit de tafel van 9 helpt?","Omdat 9 × 3 = 27, is 27 : 9 = 3.","27 : 9 = 3.","division","9","Explicit table named in authored hint; agrees with equation operand","{""id"":""creeperMask-1a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_division"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""27 : 9 = ?"",""answer"":3,""choices"":[2,3,4,5],""hintMinnie"":""Welke som uit de tafel van 9 helpt?"",""hintMoose"":""Omdat 9 × 3 = 27, is 27 : 9 = 3."",""explanation"":""27 : 9 = 3.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","1","creeperMask-slot-1","{""id"":""creeperMask-slot-1""}","B","creeperMask-1b","math","E5-intended","bare_multiplication","bare","multipleChoice","9 × 6 = ?","","[48,54,60,66]","54","54","Denk aan de tafel van 6.","Reken 5 × 9 en tel nog 9 erbij.","9 × 6 = 54.","multiplication","6","Explicit table named in authored hint; agrees with equation operand","{""id"":""creeperMask-1b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""9 × 6 = ?"",""answer"":54,""choices"":[48,54,60,66],""hintMinnie"":""Denk aan de tafel van 6."",""hintMoose"":""Reken 5 × 9 en tel nog 9 erbij."",""explanation"":""9 × 6 = 54.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","2","creeperMask-slot-2","{""id"":""creeperMask-slot-2""}","A","creeperMask-2a","math","E5-intended","bare_division","bare","multipleChoice","45 : 5 = ?","","[8,9,10,11]","9","9","Welke som uit de tafel van 5 helpt?","Omdat 5 × 9 = 45, is 45 : 5 = 9.","45 : 5 = 9.","division","5","Explicit table named in authored hint; agrees with equation operand","{""id"":""creeperMask-2a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_division"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""45 : 5 = ?"",""answer"":9,""choices"":[8,9,10,11],""hintMinnie"":""Welke som uit de tafel van 5 helpt?"",""hintMoose"":""Omdat 5 × 9 = 45, is 45 : 5 = 9."",""explanation"":""45 : 5 = 9.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","2","creeperMask-slot-2","{""id"":""creeperMask-slot-2""}","B","creeperMask-2b","math","E5-intended","story_multiplication","story","open","Job bouwt 6 creepermaskers met elk 9 groene blokken. Hoeveel blokken gebruikt hij?","","","54","54","Er zijn 6 gelijke groepjes. In elk groepje zitten er 9.","Reken 6 × 10 en haal er daarna 6 af.","6 × 9 = 54.","multiplication","9","Second factor of explicit authored multiplication equation (counting convention; no target-table metadata)","{""id"":""creeperMask-2b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_multiplication"",""presentation"":""story"",""answerMode"":""open"",""prompt"":""Job bouwt 6 creepermaskers met elk 9 groene blokken. Hoeveel blokken gebruikt hij?"",""answer"":54,""hintMinnie"":""Er zijn 6 gelijke groepjes. In elk groepje zitten er 9."",""hintMoose"":""Reken 6 × 10 en haal er daarna 6 af."",""explanation"":""6 × 9 = 54.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","3","creeperMask-slot-3","{""id"":""creeperMask-slot-3""}","A","creeperMask-3a","math","E5-intended","bare_division","bare","open","80 : 10 = ?","","","8","8","Welke som uit de tafel van 10 helpt?","Omdat 10 × 8 = 80, is 80 : 10 = 8.","80 : 10 = 8.","division","10","Explicit table named in authored hint; agrees with equation operand","{""id"":""creeperMask-3a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_division"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""80 : 10 = ?"",""answer"":8,""hintMinnie"":""Welke som uit de tafel van 10 helpt?"",""hintMoose"":""Omdat 10 × 8 = 80, is 80 : 10 = 8."",""explanation"":""80 : 10 = 8.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","3","creeperMask-slot-3","{""id"":""creeperMask-slot-3""}","B","creeperMask-3b","math","E5-intended","story_multiplication","story","open","Job bouwt 5 creepermaskers met elk 6 groene blokken. Hoeveel blokken gebruikt hij?","","","30","30","Er zijn 5 gelijke groepjes. In elk groepje zitten er 6.","Reken 5 × 5 en tel er nog 5 bij op.","5 × 6 = 30.","multiplication","6","Second factor of explicit authored multiplication equation (counting convention; no target-table metadata)","{""id"":""creeperMask-3b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""story_multiplication"",""presentation"":""story"",""answerMode"":""open"",""prompt"":""Job bouwt 5 creepermaskers met elk 6 groene blokken. Hoeveel blokken gebruikt hij?"",""answer"":30,""hintMinnie"":""Er zijn 5 gelijke groepjes. In elk groepje zitten er 6."",""hintMoose"":""Reken 5 × 5 en tel er nog 5 bij op."",""explanation"":""5 × 6 = 30.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","4","creeperMask-slot-4","{""id"":""creeperMask-slot-4""}","A","creeperMask-4a","math","E5-intended","bare_multiplication","bare","multipleChoice","3 × 3 = ?","","[6,9,12,15]","9","9","Denk aan de tafel van 3.","Reken eerst 2 × 3 en tel nog 3 erbij.","3 × 3 = 9.","multiplication","3","Explicit table named in authored hint; agrees with equation operand","{""id"":""creeperMask-4a"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""multipleChoice"",""prompt"":""3 × 3 = ?"",""answer"":9,""choices"":[6,9,12,15],""hintMinnie"":""Denk aan de tafel van 3."",""hintMoose"":""Reken eerst 2 × 3 en tel nog 3 erbij."",""explanation"":""3 × 3 = 9.""}"
"authored_variant","LVL-0008","De Blokkenpoort","true","Levels/LVL-0008/level.js","63666b04c4e8e86e5e68fe0d66e81b2a663107c9f77919b48002e16cfb9fe226","creeperMask","true","omitted","creeperMask","creeperMask","creeperMask","Creepermasker","dutchtuber-job","{""id"":""creeperMask"",""anchorId"":""creeperMask"",""challengeCharacterId"":""dutchtuber-job""}","[{""id"":""creeperMask"",""objectId"":""creeperMask"",""name"":""Creepermasker"",""shortName"":""Masker"",""defaultAction"":""activate"",""intro"":""Het groene masker kijkt Sven strak aan."",""prompt"":""Tel de groene vakjes."",""solved"":""Goed zo! Het masker knippert."",""challengeId"":""creeperMask""}]","{""id"":""creeperMask"",""type"":""rune"",""center"":{""x"":745,""y"":190},""radius"":68,""approachNode"":""mask-approach"",""label"":""Creepermasker""}","4","creeperMask-slot-4","{""id"":""creeperMask-slot-4""}","B","creeperMask-4b","math","E5-intended","bare_multiplication","bare","open","3 × 2 = ?","","","6","6","Denk aan de tafel van 2.","Verdubbel 3.","3 × 2 = 6.","multiplication","2","Explicit table named in authored hint; agrees with equation operand","{""id"":""creeperMask-4b"",""domain"":""math"",""schoolBand"":""E5-intended"",""family"":""bare_multiplication"",""presentation"":""bare"",""answerMode"":""open"",""prompt"":""3 × 2 = ?"",""answer"":6,""hintMinnie"":""Denk aan de tafel van 2."",""hintMoose"":""Verdubbel 3."",""explanation"":""3 × 2 = 6.""}"
